Row ID;Order ID;Order Date;Shipping Date;Shipping Mode;Customer ID;Customer Name;Segment;Country/Region;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
708;CA-2017-112158;28/09/2018;30/09/2018;Express;DP-13165;David Philippe;Consumer;United States;New York City;New York;10035;East;TEC-AC-10003628;Technology;Accessories;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;11996;4;0;527824
709;CA-2017-112158;28/09/2018;30/09/2018;Express;DP-13165;David Philippe;Consumer;United States;New York City;New York;10035;East;FUR-BO-10003272;Furniture;Bookcases;O'Sullivan Living Dimensions 5-Shelf Bookcases;88392;5;2;-11049
710;CA-2017-112158;28/09/2018;30/09/2018;Express;DP-13165;David Philippe;Consumer;United States;New York City;New York;10035;East;OFF-BI-10000050;Office Supplies;Binders;Angle-D Binders with Locking Rings, Label Holders;4672;8;2;15768
711;CA-2017-113887;30/01/2018;01/02/2018;Express;TH-21550;Tracy Hopkins;Home Office;United States;New York City;New York;10035;East;OFF-PA-10004071;Office Supplies;Paper;Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box;5548;1;0;266304
717;CA-2017-130092;07/11/2017;10/11/2017;Express;SV-20365;Seth Vernon;Consumer;United States;Dover;Delaware;19901;East;FUR-FU-10000010;Furniture;Furnishings;DAX Value U-Channel Document Frames, Easel Back;994;2;0;30814
728;US-2019-150861;28/09/2020;01/10/2020;Express;EG-13900;Emily Grady;Consumer;United States;Oceanside;New York;11572;East;OFF-PA-10001954;Office Supplies;Paper;Xerox 1964;18272;8;0;840512
729;US-2019-150861;28/09/2020;01/10/2020;Express;EG-13900;Emily Grady;Consumer;United States;Oceanside;New York;11572;East;FUR-TA-10002228;Furniture;Tables;Bevis Traditional Conference Table Top, Plinth Base;400032;2;4;-1533456
730;US-2019-150861;28/09/2020;01/10/2020;Express;EG-13900;Emily Grady;Consumer;United States;Oceanside;New York;11572;East;OFF-ST-10004634;Office Supplies;Storage;Personal Folder Holder, Ebony;3363;3;0;10089
731;US-2019-150861;28/09/2020;01/10/2020;Express;EG-13900;Emily Grady;Consumer;United States;Oceanside;New York;11572;East;FUR-CH-10002965;Furniture;Chairs;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;542646;3;1;1024998
732;US-2019-150861;28/09/2020;01/10/2020;Express;EG-13900;Emily Grady;Consumer;United States;Oceanside;New York;11572;East;OFF-LA-10001317;Office Supplies;Labels;Avery 520;63;2;0;3024
754;CA-2019-110499;01/02/2020;03/02/2020;Express;YC-21895;Yoseph Carroll;Corporate;United States;San Francisco;California;94110;West;TEC-CO-10002095;Technology;Copiers;Hewlett Packard 610 Color Digital Copier / Printer;1199976;3;2;3749925
778;CA-2018-144267;17/06/2019;19/06/2019;Express;NZ-18565;Nick Zandusky;Home Office;United States;San Francisco;California;94110;West;FUR-CH-10002335;Furniture;Chairs;Hon GuestStacker Chair;544008;3;2;408006
779;CA-2018-144267;17/06/2019;19/06/2019;Express;NZ-18565;Nick Zandusky;Home Office;United States;San Francisco;California;94110;West;OFF-PA-10000157;Office Supplies;Paper;Xerox 191;5994;3;0;281718
780;CA-2018-144267;17/06/2019;19/06/2019;Express;NZ-18565;Nick Zandusky;Home Office;United States;San Francisco;California;94110;West;OFF-PA-10001947;Office Supplies;Paper;Xerox 1974;2392;4;0;117208
781;CA-2018-144267;17/06/2019;19/06/2019;Express;NZ-18565;Nick Zandusky;Home Office;United States;San Francisco;California;94110;West;OFF-PA-10003657;Office Supplies;Paper;Xerox 1927;428;1;0;1926
797;CA-2018-124653;20/10/2019;22/10/2019;Express;DB-13120;David Bremer;Corporate;United States;Rochester;New York;14609;East;OFF-PA-10000176;Office Supplies;Paper;Xerox 1887;13279;7;0;637392
798;CA-2018-124653;20/10/2019;22/10/2019;Express;DB-13120;David Bremer;Corporate;United States;Rochester;New York;14609;East;OFF-PA-10002365;Office Supplies;Paper;Xerox 1967;1296;2;0;62208
799;CA-2018-124653;20/10/2019;22/10/2019;Express;DB-13120;David Bremer;Corporate;United States;Rochester;New York;14609;East;OFF-LA-10002271;Office Supplies;Labels;Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set;2156;7;0;103488
801;CA-2020-105809;16/12/2020;19/12/2020;Express;HW-14935;Helen Wasserman;Corporate;United States;San Diego;California;92105;West;FUR-FU-10004090;Furniture;Furnishings;"Executive Impressions 14"" Contract Wall Clock";2223;1;0;73359
802;CA-2020-105809;16/12/2020;19/12/2020;Express;HW-14935;Helen Wasserman;Corporate;United States;San Diego;California;92105;West;TEC-PH-10001580;Technology;Phones;Logitech Mobile Speakerphone P710e -˜speaker phone;215968;2;2;188972
805;CA-2020-135783;16/02/2021;18/02/2021;Express;GM-14440;Gary McGarr;Consumer;United States;San Francisco;California;94122;West;FUR-FU-10000794;Furniture;Furnishings;Eldon Stackable Tray, Side-Load, Legal, Smoke;1828;2;0;62152
808;CA-2018-140921;30/11/2018;02/12/2018;Express;AA-10375;Allen Armold;Consumer;United States;Omaha;Nebraska;68104;Central;FUR-FU-10003347;Furniture;Furnishings;Coloredge Poster Frame;284;2;0;11076
809;CA-2018-140921;30/11/2018;02/12/2018;Express;AA-10375;Allen Armold;Consumer;United States;Omaha;Nebraska;68104;Central;TEC-AC-10004901;Technology;Accessories;Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver;14997;3;0;509898
810;CA-2017-151995;09/08/2018;11/08/2018;Express;ZC-21910;Zuschuss Carroll;Consumer;United States;Edmonds;Washington;98026;West;OFF-AR-10003190;Office Supplies;Art;Newell 32;1152;4;0;32256
811;CA-2017-151995;09/08/2018;11/08/2018;Express;ZC-21910;Zuschuss Carroll;Consumer;United States;Edmonds;Washington;98026;West;FUR-TA-10002903;Furniture;Tables;"Bevis Round Bullnose 29"" High Table Top";129855;5;0;311652
812;CA-2017-151995;09/08/2018;11/08/2018;Express;ZC-21910;Zuschuss Carroll;Consumer;United States;Edmonds;Washington;98026;West;OFF-AP-10000240;Office Supplies;Appliances;Belkin F9G930V10-GRY 9 Outlet Surge;21392;4;0;620368
813;CA-2017-151995;09/08/2018;11/08/2018;Express;ZC-21910;Zuschuss Carroll;Consumer;United States;Edmonds;Washington;98026;West;TEC-AC-10001101;Technology;Accessories;Sony 16GB Class 10 Micro SDHC R40 Memory Card;2578;2;0;2578
816;CA-2018-106565;14/01/2019;17/01/2019;Express;BW-11110;Bart Watters;Corporate;United States;Milwaukee;Wisconsin;53209;Central;OFF-PA-10000061;Office Supplies;Paper;Xerox 205;5184;8;0;248832
843;CA-2019-161669;02/09/2020;04/09/2020;Express;EM-14095;Eudokia Martin;Corporate;United States;Los Angeles;California;90036;West;OFF-BI-10001294;Office Supplies;Binders;Fellowes Binding Cases;3744;4;2;117
844;CA-2019-161669;02/09/2020;04/09/2020;Express;EM-14095;Eudokia Martin;Corporate;United States;Los Angeles;California;90036;West;OFF-BI-10001636;Office Supplies;Binders;Ibico Plastic and Wire Spiral Binding Combs;26976;4;2;87672
845;CA-2019-161669;02/09/2020;04/09/2020;Express;EM-14095;Eudokia Martin;Corporate;United States;Los Angeles;California;90036;West;OFF-SU-10002503;Office Supplies;Supplies;Acme Preferred Stainless Steel Scissors;1136;2;0;32944
846;CA-2019-161669;02/09/2020;04/09/2020;Express;EM-14095;Eudokia Martin;Corporate;United States;Los Angeles;California;90036;West;OFF-LA-10004093;Office Supplies;Labels;Avery 486;1462;2;0;68714
868;CA-2019-134362;25/07/2020;28/07/2020;Express;LS-16945;Linda Southworth;Corporate;United States;Philadelphia;Pennsylvania;19140;East;OFF-LA-10004853;Office Supplies;Labels;Avery 483;15936;4;2;51792
870;CA-2019-158099;29/06/2020;01/07/2020;Express;PK-18910;Paul Knutson;Home Office;United States;Philadelphia;Pennsylvania;19143;East;OFF-BI-10000545;Office Supplies;Binders;GBC Ibimaster 500 Manual ProClick Binding System;114147;5;7;-76098
871;CA-2019-158099;29/06/2020;01/07/2020;Express;PK-18910;Paul Knutson;Home Office;United States;Philadelphia;Pennsylvania;19143;East;TEC-PH-10002496;Technology;Phones;Cisco SPA301;280782;3;4;-46797
872;CA-2018-131128;15/08/2019;16/08/2019;Express;TB-21520;Tracy Blumstein;Consumer;United States;Concord;New Hampshire;3301;East;OFF-PA-10003591;Office Supplies;Paper;Southworth 100% Cotton The Best Paper;3444;3;0;1722
884;CA-2019-165148;17/08/2020;19/08/2020;Express;PM-19135;Peter McVee;Home Office;United States;Detroit;Michigan;48227;Central;FUR-FU-10000732;Furniture;Furnishings;Eldon 200 Class Desk Accessories;314;5;0;10048
892;CA-2020-133256;22/04/2021;23/04/2021;Express;TH-21550;Tracy Hopkins;Home Office;United States;Detroit;Michigan;48227;Central;OFF-PA-10001622;Office Supplies;Paper;"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled";454;1;0;2043
893;CA-2020-133256;22/04/2021;23/04/2021;Express;TH-21550;Tracy Hopkins;Home Office;United States;Detroit;Michigan;48227;Central;OFF-AR-10003158;Office Supplies;Art;Fluorescent Highlighters by Dixon;1592;4;0;54128
894;CA-2020-133256;22/04/2021;23/04/2021;Express;TH-21550;Tracy Hopkins;Home Office;United States;Detroit;Michigan;48227;Central;TEC-PH-10002660;Technology;Phones;Nortel Networks T7316 E Nt8 B27;54392;8;0;13598
895;CA-2019-105494;05/09/2020;07/09/2020;Express;PC-18745;Pamela Coakley;Corporate;United States;San Francisco;California;94122;West;OFF-ST-10002205;Office Supplies;Storage;File Shuttle I and Handi-File;15582;7;0;420714
896;CA-2019-105494;05/09/2020;07/09/2020;Express;PC-18745;Pamela Coakley;Corporate;United States;San Francisco;California;94122;West;OFF-BI-10003364;Office Supplies;Binders;Binding Machine Supplies;70008;3;2;245028
900;US-2019-114622;04/02/2020;06/02/2020;Express;JR-16210;Justin Ritter;Corporate;United States;Springfield;Ohio;45503;East;OFF-BI-10004716;Office Supplies;Binders;Wilson Jones Hanging Recycled Pressboard Data Binders;8904;2;7;-65296
901;CA-2020-150959;07/09/2021;09/09/2021;Express;TD-20995;Tamara Dahlen;Consumer;United States;Garland;Texas;75043;Central;OFF-LA-10001045;Office Supplies;Labels;Permanent Self-Adhesive File Folder Labels for Typewriters by Universal;1044;5;2;3393
902;CA-2020-150959;07/09/2021;09/09/2021;Express;TD-20995;Tamara Dahlen;Consumer;United States;Garland;Texas;75043;Central;OFF-BI-10001510;Office Supplies;Binders;Deluxe Heavy-Duty Vinyl Round Ring Binder;18336;4;8;-32088
903;CA-2020-132353;12/07/2021;14/07/2021;Express;DB-13060;Dave Brooks;Consumer;United States;Chicago;Illinois;60653;Central;TEC-PH-10004536;Technology;Phones;Avaya 5420 Digital phone;323976;3;2;202485
914;CA-2020-102519;23/09/2021;25/09/2021;Express;BM-11650;Brian Moss;Corporate;United States;Milwaukee;Wisconsin;53209;Central;FUR-FU-10004091;Furniture;Furnishings;"Howard Miller 13"" Diameter Goldtone Round Wall Clock";4694;1;0;192454
915;CA-2020-102519;23/09/2021;25/09/2021;Express;BM-11650;Brian Moss;Corporate;United States;Milwaukee;Wisconsin;53209;Central;TEC-AC-10001772;Technology;Accessories;Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive;14373;9;0;560547
926;CA-2017-132962;10/07/2018;13/07/2018;Express;JM-15535;Jessica Myrick;Consumer;United States;Philadelphia;Pennsylvania;19143;East;OFF-PA-10003543;Office Supplies;Paper;Xerox 1985;15552;3;2;54432
927;CA-2017-132962;10/07/2018;13/07/2018;Express;JM-15535;Jessica Myrick;Consumer;United States;Philadelphia;Pennsylvania;19143;East;TEC-AC-10004353;Technology;Accessories;Hypercom P1300 Pinpad;252;5;2;5355
930;CA-2020-144932;08/02/2021;11/02/2021;Express;AB-10165;Alan Barnes;Consumer;United States;Toledo;Ohio;43615;East;OFF-AR-10003560;Office Supplies;Art;Zebra Zazzle Fluorescent Highlighters;14592;3;2;25536
931;CA-2020-144932;08/02/2021;11/02/2021;Express;AB-10165;Alan Barnes;Consumer;United States;Toledo;Ohio;43615;East;OFF-AR-10001468;Office Supplies;Art;Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set;89856;3;2;213408
932;CA-2020-144932;08/02/2021;11/02/2021;Express;AB-10165;Alan Barnes;Consumer;United States;Toledo;Ohio;43615;East;OFF-PA-10004971;Office Supplies;Paper;Xerox 196;13872;3;2;50286
938;US-2020-111745;01/09/2021;02/09/2021;Express;RA-19885;Ruben Ausman;Corporate;United States;Farmington;New Mexico;87401;West;TEC-AC-10003911;Technology;Accessories;NETGEAR AC1750 Dual Band Gigabit˜Smart WiFi Router;15999;1;0;543966
941;CA-2019-105760;14/04/2020;15/04/2020;Express;KC-16255;Karen Carlisle;Corporate;United States;San Francisco;California;94110;West;OFF-PA-10000350;Office Supplies;Paper;"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book";1712;2;0;80464
947;US-2018-140200;22/05/2019;24/05/2019;Express;CA-12775;Cynthia Arntzen;Consumer;United States;Mesa;Arizona;85204;West;FUR-TA-10002356;Furniture;Tables;Bevis Boat-Shaped Conference Table;393165;3;5;-2044458
963;CA-2019-120859;27/06/2020;30/06/2020;Express;CV-12805;Cynthia Voltz;Corporate;United States;San Francisco;California;94110;West;OFF-EN-10001335;Office Supplies;Envelopes;White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes;2188;2;0;1094
965;CA-2020-135279;03/02/2021;05/02/2021;Express;BS-11800;Bryan Spruell;Home Office;United States;New York City;New York;10011;East;OFF-LA-10004055;Office Supplies;Labels;Color-Coded Legal Exhibit Labels;982;2;0;48118
966;CA-2020-135279;03/02/2021;05/02/2021;Express;BS-11800;Bryan Spruell;Home Office;United States;New York City;New York;10011;East;OFF-AR-10004344;Office Supplies;Art;Bulldog Vacuum Base Pencil Sharpener;3597;3;0;97119
967;CA-2020-135279;03/02/2021;05/02/2021;Express;BS-11800;Bryan Spruell;Home Office;United States;New York City;New York;10011;East;OFF-PA-10004621;Office Supplies;Paper;Xerox 212;1296;2;0;62208
968;CA-2020-135279;03/02/2021;05/02/2021;Express;BS-11800;Bryan Spruell;Home Office;United States;New York City;New York;10011;East;OFF-PA-10001281;Office Supplies;Paper;Computer Printout Paper with Letter-Trim Fine Perforations;1916;4;0;91968
969;CA-2020-135279;03/02/2021;05/02/2021;Express;BS-11800;Bryan Spruell;Home Office;United States;New York City;New York;10011;East;OFF-LA-10001613;Office Supplies;Labels;Avery File Folder Labels;864;3;0;42336
970;CA-2020-135279;03/02/2021;05/02/2021;Express;BS-11800;Bryan Spruell;Home Office;United States;New York City;New York;10011;East;OFF-ST-10001097;Office Supplies;Storage;Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers;50181;3;0;0
978;CA-2020-159366;02/11/2020;05/11/2020;Express;BW-11110;Bart Watters;Corporate;United States;Detroit;Michigan;48205;Central;TEC-MA-10000822;Technology;Machines;Lexmark MX611dhe Monochrome Laser Printer;3059982;2;1;679996
979;CA-2019-145499;25/03/2020;26/03/2020;Express;RW-19690;Robert Waldorf;Consumer;United States;Wilmington;North Carolina;28403;South;OFF-BI-10000848;Office Supplies;Binders;Angle-D Ring Binders;3282;2;7;-26256
980;CA-2018-157035;05/10/2019;08/10/2019;Express;KB-16600;Ken Brennan;Corporate;United States;Columbus;Indiana;47201;Central;OFF-PA-10004156;Office Supplies;Paper;Xerox 188;3402;3;0;166698
992;CA-2019-110023;05/07/2020;07/07/2020;Express;TS-21610;Troy Staebel;Consumer;United States;New York City;New York;10024;East;OFF-BI-10001036;Office Supplies;Binders;Cardinal EasyOpen D-Ring Binders;14624;2;2;5484
993;CA-2019-105585;21/06/2020;22/06/2020;Express;RF-19735;Roland Fjeld;Consumer;United States;San Jose;California;95123;West;OFF-FA-10002983;Office Supplies;Fasteners;Advantus SlideClip Paper Clips;1023;3;0;49104
994;CA-2019-105585;21/06/2020;22/06/2020;Express;RF-19735;Roland Fjeld;Consumer;United States;San Jose;California;95123;West;OFF-PA-10003625;Office Supplies;Paper;Xerox 1979;1549;5;0;69705
1007;CA-2018-105312;02/09/2019;05/09/2019;Express;MT-17815;Meg Tillman;Consumer;United States;Scottsdale;Arizona;85254;West;OFF-EN-10002600;Office Supplies;Envelopes;Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2;708;3;2;2478
1008;CA-2018-105312;02/09/2019;05/09/2019;Express;MT-17815;Meg Tillman;Consumer;United States;Scottsdale;Arizona;85254;West;OFF-BI-10002049;Office Supplies;Binders;UniKeep View Case Binders;4401;3;7;-35208
1010;CA-2020-135034;28/05/2021;30/05/2021;Express;AT-10735;Annie Thurman;Consumer;United States;Chicago;Illinois;60653;Central;TEC-PH-10003931;Technology;Phones;JBL Micro Wireless Portable Bluetooth Speaker;95984;2;2;5999
1011;CA-2017-158540;20/09/2018;22/09/2018;Express;VG-21790;Vivek Gonzalez;Consumer;United States;San Diego;California;92037;West;FUR-FU-10001602;Furniture;Furnishings;"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear";15172;4;0;273096
1025;CA-2020-106964;13/10/2021;16/10/2021;Express;HR-14770;Hallie Redmond;Home Office;United States;Los Angeles;California;90045;West;OFF-BI-10000320;Office Supplies;Binders;GBC Plastic Binding Combs;11808;2;2;42804
1034;CA-2019-109820;15/09/2020;17/09/2020;Express;AG-10390;Allen Goldenen;Consumer;United States;Cincinnati;Ohio;45231;East;OFF-PA-10000955;Office Supplies;Paper;Southworth 25% Cotton Granite Paper & Envelopes;15696;3;2;51012
1035;CA-2019-109820;15/09/2020;17/09/2020;Express;AG-10390;Allen Goldenen;Consumer;United States;Cincinnati;Ohio;45231;East;OFF-BI-10003460;Office Supplies;Binders;Acco 3-Hole Punch;2628;2;7;-19272
1036;CA-2019-109820;15/09/2020;17/09/2020;Express;AG-10390;Allen Goldenen;Consumer;United States;Cincinnati;Ohio;45231;East;OFF-BI-10000474;Office Supplies;Binders;Avery Recycled Flexi-View Covers for Binding Systems;14427;3;7;-105798
1038;CA-2018-127418;09/04/2019;10/04/2019;Express;JJ-15445;Jennifer Jackson;Consumer;United States;Los Angeles;California;90004;West;OFF-BI-10003707;Office Supplies;Binders;Aluminum Screw Posts;36624;3;2;13734
1039;CA-2020-121818;16/09/2021;17/09/2021;Express;JH-15430;Jennifer Halladay;Consumer;United States;Burlington;North Carolina;27217;South;OFF-AR-10000203;Office Supplies;Art;Newell 336;23968;7;2;26964
1040;CA-2020-121818;16/09/2021;17/09/2021;Express;JH-15430;Jennifer Halladay;Consumer;United States;Burlington;North Carolina;27217;South;OFF-AR-10004790;Office Supplies;Art;Staples in misc. colors;28728;3;2;17955
1044;CA-2020-115651;05/05/2021;08/05/2021;Express;NS-18640;Noel Staavos;Corporate;United States;Chicago;Illinois;60610;Central;OFF-AR-10001130;Office Supplies;Art;Quartet Alpha White Chalk, 12/Pack;884;5;2;29835
1045;CA-2020-115651;05/05/2021;08/05/2021;Express;NS-18640;Noel Staavos;Corporate;United States;Chicago;Illinois;60610;Central;OFF-AP-10000055;Office Supplies;Appliances;Belkin F9S820V06 8 Outlet Surge;58464;9;8;-14616
1051;US-2018-153500;29/04/2019;01/05/2019;Express;DG-13300;Deirdre Greer;Corporate;United States;Philadelphia;Pennsylvania;19134;East;FUR-FU-10000293;Furniture;Furnishings;Eldon Antistatic Chair Mats for Low to Medium Pile Carpets;168464;2;2;-294812
1052;US-2018-153500;29/04/2019;01/05/2019;Express;DG-13300;Deirdre Greer;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-PA-10001307;Office Supplies;Paper;Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad;672;2;2;2436
1053;US-2018-153500;29/04/2019;01/05/2019;Express;DG-13300;Deirdre Greer;Corporate;United States;Philadelphia;Pennsylvania;19134;East;FUR-FU-10004460;Furniture;Furnishings;"Howard Miller 12"" Round Wall Clock";282888;9;2;565776
1068;CA-2019-157686;27/07/2020;28/07/2020;Express;BD-11620;Brian DeCherney;Consumer;United States;San Francisco;California;94122;West;FUR-CH-10001146;Furniture;Chairs;Global Value Mid-Back Manager's Chair, Gray;194848;4;2;12178
1077;CA-2019-161781;25/07/2020;26/07/2020;Express;CC-12100;Chad Cunningham;Home Office;United States;Columbus;Indiana;47201;Central;OFF-AR-10000255;Office Supplies;Art;Newell 328;4088;7;0;106288
